"student_id","nom","departement","Code_ue","intitulé_matière","enseignant","note"
982718,"Akoua Doe","IA & Big Data","EL201","Électrotechnique","Dr. S. Amouzou",0.9
736801,"Abla Kouma","Génie civil","GL200","Conception logicielle","Pr. G. Komlan",18.65
689336,"Kossi Tchalla","Génie électrique","CS220","Programmation avancée","Dr. K. Agbeko",1.04
200514,"Eyram Amouzou","Informatique et Systèmes","AI310","Machine Learning","Pr. D. Tchalla",0.67
949848,"Kossi Amouzou","Génie mécanique","GL200","Conception logicielle","Dr. K. Agbeko",5.37
741264,"Akoua Amegah","SCOM","GL200","Conception logicielle","Dr. K. Agbeko",5.83
220244,"Amah Amouzou","Systèmes Réseaux","CS220","Programmation avancée","Pr. T. Lawson",4.23
614650,"Koffi Amegah","Génie Logiciel","AI310","Machine Learning","Dr. S. Amouzou",1.85
286258,"Akoua Kpante","Génie mécanique","RS180","Réseaux avancés","Dr. M. Kpante",11.51
613823,"Senam Lawson","Génie électrique","EL201","Électrotechnique","Pr. G. Komlan",15.58
309381,"Koffi Mensah","Génie mécanique","ME101","Mécanique générale","Pr. T. Lawson",17.9
354095,"Komi Tchalla","SCOM","SC120","Théorie des Signaux","Pr. G. Komlan",4.33
390555,"Senam Kpante","Génie électrique","ME101","Mécanique générale","Pr. G. Komlan",0.09
297387,"Komi Doe","Génie civil","CS220","Programmation avancée","Pr. G. Komlan",13.2
473592,"Senam Amegah","Informatique et Systèmes","EL201","Électrotechnique","Pr. L. Mensah",15.56
682936,"Abla Komlan","Génie civil","CI150","Calcul scientifique","Dr. S. Amouzou",5.79
387148,"Senam Lawson","Génie civil","EL201","Électrotechnique","Dr. Y. Amegah",15.95
524123,"Akoua Kouma","Génie civil","AI310","Machine Learning","Dr. K. Agbeko",5.75
529296,"Akoua Komlan","IA & Big Data","RS180","Réseaux avancés","Pr. G. Komlan",2.99
149359,"Komi Tchalla","Systèmes Réseaux","AI310","Machine Learning","Pr. L. Mensah",1.4
719931,"Amah Tchalla","Génie mécanique","RS180","Réseaux avancés","Pr. G. Komlan",18.03
662540,"Senam Mensah","IA & Big Data","EL201","Électrotechnique","Dr. Y. Amegah",9.1
351135,"Kossi Kpante","Systèmes Réseaux","CS220","Programmation avancée","Dr. Y. Amegah",6.66
242464,"Kossi Agbeko","Génie civil","CS220","Programmation avancée","Dr. S. Amouzou",12.55
164489,"Abla Agbeko","Génie Logiciel","AI310","Machine Learning","Pr. D. Tchalla",11.66
974597,"Senam Doe","Génie Logiciel","CI150","Calcul scientifique","Dr. K. Agbeko",5.97
182280,"Kossi Kpante","Génie civil","GL200","Conception logicielle","Pr. D. Tchalla",18.17
209532,"Abla Lawson","Génie électrique","GL200","Conception logicielle","Dr. M. Kpante",9.01
408216,"Amah Amouzou","IA & Big Data","CI150","Calcul scientifique","Dr. Y. Amegah",13.27
455052,"Mawuli Amegah","Génie civil","ME101","Mécanique générale","Dr. K. Agbeko",1.68
311098,"Afi Mensah","Génie mécanique","SC120","Théorie des Signaux","Dr. K. Agbeko",12.93
929061,"Amah Kpante","SCOM","CI150","Calcul scientifique","Pr. T. Lawson",5.21
829569,"Yao Amegah","Génie Logiciel","SC120","Théorie des Signaux","Pr. G. Komlan",14.58
205735,"Akoua Amegah","Génie Logiciel","CI150","Calcul scientifique","Dr. M. Kpante",14.37
299102,"Elom Kpante","SCOM","RS180","Réseaux avancés","Pr. L. Mensah",15.3
992643,"Kossi Kpante","IA & Big Data","GL200","Conception logicielle","Pr. T. Lawson",14.78
558882,"Komi Komlan","Systèmes Réseaux","SC120","Théorie des Signaux","Pr. L. Mensah",13.66
863613,"Abla Doe","SCOM","SC120","Théorie des Signaux","Pr. T. Lawson",3.61
121811,"Senam Agbeko","IA & Big Data","ME101","Mécanique générale","Dr. K. Agbeko",17.85
834979,"Komi Agbeko","Informatique et Systèmes","ME101","Mécanique générale","Pr. D. Tchalla",3.53
731206,"Eyram Doe","Systèmes Réseaux","AI310","Machine Learning","Pr. L. Mensah",4.31
208202,"Koffi Komlan","Génie électrique","CS220","Programmation avancée","Pr. L. Mensah",14.78
815605,"Senam Mensah","Génie civil","EL201","Électrotechnique","Pr. G. Komlan",17.55
442459,"Senam Komlan","IA & Big Data","ME101","Mécanique générale","Dr. M. Kpante",13.67
980202,"Eyram Tchalla","Informatique et Systèmes","AI310","Machine Learning","Pr. T. Lawson",17.35
590618,"Eyram Agbeko","Génie mécanique","GL200","Conception logicielle","Pr. G. Komlan",3.0
334188,"Afi Doe","IA & Big Data","GL200","Conception logicielle","Pr. L. Mensah",14.01
986256,"Afi Lawson","Génie mécanique","GL200","Conception logicielle","Dr. S. Amouzou",8.95
768938,"Koffi Mensah","IA & Big Data","SC120","Théorie des Signaux","Pr. G. Komlan",6.54
683880,"Koffi Komlan","Génie mécanique","ME101","Mécanique générale","Pr. D. Tchalla",10.93
879357,"Elom Kpante","SCOM","RS180","Réseaux avancés","Pr. D. Tchalla",14.54
470337,"Yao Agbeko","Génie électrique","AI310","Machine Learning","Pr. L. Mensah",18.97
913290,"Eyram Lawson","Génie civil","ME101","Mécanique générale","Dr. M. Kpante",12.65
584575,"Yao Kpante","Génie Logiciel","CI150","Calcul scientifique","Dr. K. Agbeko",3.94
467244,"Yao Amouzou","SCOM","SC120","Théorie des Signaux","Dr. M. Kpante",13.85
673795,"Eyram Mensah","Informatique et Systèmes","EL201","Électrotechnique","Pr. G. Komlan",0.56
746893,"Amah Amegah","Informatique et Systèmes","ME101","Mécanique générale","Pr. L. Mensah",1.62
